Basin,site_uid,decision,decided_by,note,auto_method,reason,station_name,site_type,selection_mode,basin0_km2,basin1_km2,basin2_km2,basin3_km2,n_corroborations,corroborated_by,vaa_totda_km2,reach_name,reach_da_km2,alt_name,alt_da_km2,alt_dist_m,snap_dist_m,comid_agree
107,USGS:02483001,,,,basin1,not_contained,"SOUTH CANAL TUSCOLAMETA CREEK NR WALNUT GROVE, MS",stream,auto,,1039.59064008501,699.5689609648521,,0,,1039.599,Tuscolameta Creek,1039.599, ,0.837,988.995454030664,487.52,False
108,USGS:02483500,,,,basin1,area_vs_vaa,"PEARL RIVER NR LENA, MS",stream,auto,,3264.363157562658,3264.363157562658,,0,,5135.9571,Pearl River,5135.9571,Gravel Slough,0.5373,1277.326556129827,5.18,True
109,USGS:02484650,,,,basin1,area_vs_vaa,"PEARL RIVER AT RATLIFF`S FERRY NR RATLIFF, MS",stream,auto,,4957.224610699461,2.2150759231050317,,0,,6828.7959,Pearl River,6828.7959, ,2.1915,76.29490386454452,368.04,False
110,USGS:02485600,,,,basin1,area_vs_vaa,"ROSS BARNETT RESERVOIR NR JACKSON, MS",lake,auto,,6023.78107107713,6023.78107107713,,0,,7895.3679,Pearl River,7895.3679, ,1.1664,1680.8067504483845,173.54,True
111,USGS:02485735,,,,basin1,area_vs_vaa,"PEARL RIVER AT HWY 25 AT JACKSON, MS",stream,auto,,6243.83767673505,6243.83767673505,,0,,8115.4179,Pearl River,8115.4179, ,5.1201,1189.5515318791856,15.98,True
112,USGS:02486000,,,,basin1,area_vs_vaa,"PEARL RIVER AT JACKSON, MS",stream,auto,,6340.364514042632,6340.364514042632,,0,,8211.9375,Pearl River,8211.9375, ,2.2248,439.3189954930638,32.3,True
113,USGS:02488000,,,,basin1,area_vs_vaa,"PEARL RIVER AT ROCKPORT, MS",stream,auto,,9926.28518006465,9926.28518006465,,0,,11797.8714,Pearl River,11797.8714, ,3.2832,1063.7428103652437,51.3,True
114,USGS:02488500,,,,basin1,area_vs_vaa,"PEARL RIVER NR MONTICELLO, MS",stream,auto,,11053.090366739132,11053.090366739132,,0,,12924.6975,Pearl River,12924.6975, ,1.6344,479.6587631628506,2.16,True
115,USGS:02489000,,,,basin1,area_vs_vaa,"PEARL RIVER NR COLUMBIA, MS",stream,auto,,12941.644678074386,12941.644678074386,,0,,14813.2503,Pearl River,14813.2503, ,19.8972,1960.3435207645157,48.78,True
116,USGS:02489500,,,,basin1,area_vs_vaa,"Pearl River near Bogalusa, LA",stream,auto,,15074.402498420799,15074.402498420799,,0,,16946.0316,Pearl River,16946.0316, ,0.7785,1843.25176175357,36.33,True
117,USGS:02490193,,,,basin1,area_vs_vaa,"Pearl River at Pools Bluff near Bogalusa, LA",stream,auto,,15440.80565744881,15440.80565744881,,0,,17312.4378,Pearl River,17312.4378, ,0.1305,586.0652600876829,12.17,True
118,USGS:02490200,,,,basin1,area_vs_vaa,Pearl River Navigation Canal Lock and Dam No. 3,stream,auto,,15450.04172956382,15450.031766262417,,1,basin2,17321.6673, ,17321.6673, ,8.0586,1048.0468265288348,0.97,False
119,USGS:02492100,,,,basin1,area_vs_vaa,Pearl River Navigation Canal Lock and Dam No. 2,stream,auto,,18634.084752030423,18634.084752030423,,0,,20505.7143, ,20505.7143, ,0.333,1265.6851324495383,10.47,True
120,USGS:02492110,,,,basin1,area_vs_vaa,"EAST PEARL RIVER AB WILSON SL AT WALKIAH BLUFF, MS",stream,auto,,15550.989719695774,15550.989719695774,,0,,17422.6131,Pearl River,17422.6131, ,0.1647,1035.6044744812004,90.18,True
121,USGS:02492111,,,,basin1,"area_vs_vaa, river_capture","WILSON SLOUGH NEAR WALKIAH BLUFF, MS",stream,auto,,15552.17217063369,15552.17217063369,,0,,17423.7984, ,17423.7984, ,0.1647,571.3753593185061,73.21,True
122,USGS:02492511,,,,basin1,area_vs_vaa,"East Pearl River at I-59 near Nicholson, MS",stream,auto,,16593.978647349366,16593.978647349366,,0,,18465.5925,Pearl River,18465.5925, ,0.2466,384.7043014952634,12.59,True
123,USGS:02492519,,,,basin1,area_vs_vaa,Pearl River Navigation Canal Lock and Dam No. 1,stream,auto,,18896.886899835183,18896.850930608412,,1,basin2,20768.5161, ,20768.5161, ,1.1106,1554.08139776863,19.57,False
124,USGS:02492600,,,,basin1,area_vs_vaa,"Pearl River at Pearl River, LA",stream,auto,,20014.8712710172,20014.8712710172,,0,,21886.4871,West Pearl River,21886.4871, ,0.3393,1346.7287083253398,18.6,True
125,USGS:02492700,,,,basin1,area_vs_vaa,"Pearl River at I-10 near Slidell, LA",stream,auto,,20115.783051511356,20115.783051511356,,0,,21987.3978,West Pearl River,21987.3978,Gum Bayou,10.4121,1156.8278434877552,9.21,True
126,USGS:03073751,,,,basin1,not_contained,Monongahela R @ Maxwell L&D (lower pool) @ Maxwell,stream,auto,,12854.414932671338,4.344472327653761,,0,,12854.4408,Monongahela River,12854.4408,Meadow Run,2.8755,1487.0525549475879,523.3,False
127,USGS:03230427,,,,basin0,basin0_disagrees,Clover Groff Ditch below Alton OH,ditch,auto,83.73105929825965,27.823582989101297,25.026894333964705,,0,,27.8244,Hellbranch Run,27.8244, ,1.6317,356.5582835366287,207.49,False
128,USGS:03238140,,,,basin1,"not_contained, river_capture","TAYLOR CREEK AT DONNERMEYER DRIVE AT BELLEVUE, KY",stream,auto,,188206.44442363436,10.883220863708877,,0,,188206.5402,Ohio River,188206.5402, ,10.8819,717.3812708429309,955.14,False
129,USGS:03284525,,,,basin1,not_contained,"E HICKMAN CR TRIB AT CHILESBURG RD NR LEXINGTON,KY",stream,auto,,7.898169250209925,13.693667277861985,,0,,7.8939,East Hickman Creek,7.8939,East Hickman Creek,1.5471,1817.8263149790425,894.77,False
130,USGS:03335671,,,,basin1,not_contained,"ELLIOTT DITCH NEAR LAFAYETTE, IN",ditch,auto,,12.613700949415486,324.3488896671018,,0,,12.6072, ,12.6072,,,,2915.39,False
131,USGS:03335960,,,,basin1,d8_disagrees,"REDWOOD CREEK NEAR MARSHFIELD, IN",stream,auto,,28.205372503580513,28.205372503580513,12.950066301145375,0,,28.2141,Redwood Creek,28.2141, ,3.9303,1686.335119123691,8.58,True
132,USGS:03336998,,,,basin1,d8_disagrees,"BONEYARD CREEK BELOW 6TH STREET AT CHAMPAIGN, IL",stream,auto,,18.62580613092611,18.62580613092611,7.888406044113012,0,,18.6291,Boneyard Creek,18.6291, ,155.3409,1867.744155248271,29.9,True
133,USGS:03337000,,,,basin1,d8_disagrees,"BONEYARD CREEK AT URBANA, IL",stream,auto,,18.62580613092611,18.62580613092611,8.710145690456377,0,,18.6291,Boneyard Creek,18.6291, ,155.3409,1626.7531669113253,15.09,True
134,USGS:03337100,,,,basin1,d8_disagrees,"BONEYARD CREEK AT LINCOLN AVE AT URBANA, IL",stream,auto,,18.62580613092611,18.62580613092611,10.353573726812733,0,,18.6291,Boneyard Creek,18.6291, ,155.3409,1185.863864424371,25.49,True
135,USGS:03352988,,,,basin1,not_contained,"POGUES RUN AT VERMONT STREET AT INDIANAPOLIS, IN",stream,auto,,39.75391704003916,4243.368733372426,,0,,39.7602,Pleasant Run,39.7602,,,,2660.93,False
136,USGS:03353420,,,,basin0,basin0_disagrees,"SCHOOL BRANCH AT CR750N AT BROWNSBURG, IN",stream,auto,21.156061597366932,11.688054956906244,21.121916941309813,,0,,11.6847, ,11.6847, ,21.1194,11.084339830987714,454.28,False
137,USGS:03353620,,,,basin1,not_contained,"LICK CREEK AT INDIANAPOLIS, IN",stream,auto,,28.209469135676688,59.61465834789172,,0,,28.2033, ,28.2033, ,11.2257,478.1328628192405,478.13,False
138,USGS:03378500,,,,basin0,river_capture,"WABASH RIVER AT NEW HARMONY, IN",stream,auto,75588.3643606272,75585.3702345403,75585.3702345403,,1,basin0,75585.51, ,75585.51,Harmony Creek,28.7991,555.5235161843768,131.59,True
139,USGS:03611900,,,,basin1,d8_disagrees,"LITTLE BAYOU CREEK NEAR GRAHAMVILLE, KY",stream,auto,,24.84803938388063,24.84803938388063,14.213052467828211,0,,24.8427,Little Bayou Creek,24.8427, ,1.2132,1206.434425794589,5.53,True
140,USGS:04024000,,,,basin1,"area_vs_vaa, d8_disagrees","ST. LOUIS RIVER AT SCANLON, MN",stream,auto,,1003.0281122348548,1003.0281122348548,8907.901462271979,0,,8893.246,Saint Louis River,8893.246,Crystal Creek,16.334,789.491948376903,50.61,True
141,USGS:04025500,,,,basin1,d8_disagrees,"BOIS BRULE RIVER AT BRULE, WI",stream,auto,,395.3111157762207,395.3111157762207,151.69085645367545,0,,395.316,Bois Brule River,395.316, ,2.784,1478.491307682532,62.3,True
142,USGS:04026157,,,,basin1,d8_disagrees,"SISKIWIT RIVER AT CTY HWY C NEAR CORNUCOPIA, WI",stream,auto,,42.225396961247085,42.225396961247085,23.86721361823108,0,,42.219,Siskiwit River,42.219,Lost Creek Number One,2.465,905.700576236015,13.09,True
143,USGS:04026160,,,,basin1,d8_disagrees,"SISKIWIT RIVER AT CORNUCOPIA, WI",stream,auto,,72.38328508060859,72.38328508060859,33.43724840063839,0,,72.378,Siskiwit River,72.378, ,0.0657,1030.6629107708854,5.9,True
144,USGS:040263491,,,,basin1,d8_disagrees,"NORTH FISH CREEK NEAR MOQUAH, WI",stream,auto,,151.90196004942047,213.14239952155557,229.82594600199653,0,,151.893,North Fish Creek,151.893, ,1.694,1504.3165375225108,36.69,False
145,USGS:040325155,,,,basin1,d8_disagrees,"MINERAL RIVER DS OF NATIVE CK NR SILVER CITY, MI",stream,auto,,50.22246552489687,48.84233325167434,67.9045344094977,1,basin2,50.22,Mineral River,50.22, ,0.1125,338.74389429173243,14.46,False
146,USGS:04033500,,,,basin1,d8_disagrees,"BOND FALLS CANAL NEAR PAULDING, MI",stream,auto,,21.877514805644324,21.877514805644324,7.272649462291822,0,,21.88,Roselawn Creek,21.88, ,12.442,2338.8437050708744,37.62,True
147,USGS:04044090,,,,basin1,d8_disagrees,"WHETSTONE BROOK AT ALTAMONT ST AT MARQUETTE, MI",stream,auto,,6.17348049341466,6.17348049341466,12.582472408029918,0,,6.17,Whetstone Brook,6.17, ,0.1314,853.7621574912516,62.93,True
148,USGS:04057813,,,,basin1,d8_disagrees,"GREENWOOD DIVERSION NEAR GREENWOOD, MI",stream,auto,,7.538776843941574,7.538776843941574,2.521180555800165,0,,7.536,Green Creek,7.536,Middle Branch Escanaba River,172.433,1220.8296081282708,61.88,True
149,USGS:04072076,,,,basin1,d8_disagrees,"SILVER CREEK AT FLORIST DRIVE AT ONEIDA, WI",stream,auto,,14.223626843091786,14.223626843091786,5.525990481809508,0,,14.223, ,14.223, ,1.406,528.6245011486012,10.67,True
150,USGS:04072500,,,,basin1,not_contained,"SILVER LAKE AT PORTAGE, WI",lake,auto,,4.822744794791651,207.61331655167058,4.986818827776378,1,basin3,4.8231, ,4.8231, ,1.96,1886.1812897728028,1375.34,False
151,USGS:040734605,,,,basin1,not_contained,"GREEN LAKE SW INLET @ CT HIGHWY K NR GREEN LAKE,WI",stream,auto,,31.127196279385714,75.22884389480214,35.41718662743803,1,basin3,31.127, ,31.127,Spring Creek,7.014,1007.5616004935124,357.24,False
152,USGS:04073462,,,,basin1,d8_disagrees,"WHITE CREEK AT SPRING GROVE ROAD NR GREEN LAKE, WI",stream,auto,,6.72373496714307,6.72373496714307,4.03619526608939,0,,6.727,White Creek,6.727,White Creek,1.251,166.40138487480473,12.28,True
153,USGS:04082500,,,,basin1,river_capture,"LAKE WINNEBAGO AT OSHKOSH, WI",lake,auto,,13980.649735159153,13980.649735159153,13694.828708084691,1,basin3,13980.675,Fox River,13980.675, ,21.563,1483.473477185584,178.16,True
154,USGS:04084255,,,,basin1,d8_disagrees,"LAKE WINNEBAGO NEAR STOCKBRIDGE, WI",lake,auto,,12.590934404479725,12.590934404479725,27.504067829794995,0,,12.591,Mill Creek,12.591,Mud Creek,13.747,1877.1816728314548,11.58,True
155,USGS:040844152,,,,basin1,"d8_disagrees, not_contained","TRIBUTARY TO FOX RIVER TRIB US CTH JJ NR NEENAH,WI",stream,auto,,6.53918060780552,8.345774468966146,2.1597845292456075,0,,6.538, ,6.538, ,8.349,1322.2101007458548,1022.38,False
156,USGS:040844153,,,,basin1,d8_disagrees,"TRIBUTARY TO FOX RIVER TRIB. @ CTH JJ NR NEENAH,WI",stream,auto,,8.345774468966146,8.345774468966146,2.931461198763959,0,,8.349, ,8.349, ,3.687,1245.104409126576,948.64,True
157,USGS:04084911,,,,basin1,d8_disagrees,"PLUM CREEK NEAR WRIGHTSTOWN, WI",stream,auto,,53.48376000612532,53.48376000612532,32.356065155585924,0,,53.483,Plum Creek,53.483, ,1.306,1213.8177124776778,18.88,True
158,USGS:040850684,,,,basin1,d8_disagrees,"ASHWAUBENON CREEK AT GRANT ST NR WEST DEPERE, WI",stream,auto,,69.92274793951889,69.92274793951889,26.249010005196773,0,,69.932,Ashwaubenon Creek,69.932, ,0.438,1279.8143665304535,17.4,True
159,USGS:04085074,,,,basin1,d8_disagrees,"DUTCHMAN CREEK AT CYRUS ST NR ASHWAUBENON, WI",stream,auto,,33.45282998877099,33.45282998877099,13.506152986983064,0,,33.45,Dutchman Creek,33.45, ,2.063,734.0137599547425,11.71,True
160,USGS:04085078,,,,basin1,d8_disagrees,"DUTCHMAN CREEK AT HANSEN RD AT ASHWAUBENON, WI",stream,auto,,67.68914932952897,67.68914932952897,30.241192024899064,0,,67.683,Dutchman Creek,67.683, ,7.486,425.8435748131305,21.6,True
161,USGS:04085119,,,,basin1,d8_disagrees,"BOWER CREEK @ COUNTY TRNK HIGHWAY MM NR DE PERE,WI",stream,auto,,37.46195727055229,37.46195727055229,20.138265432126943,0,,37.468,Bower Creek,37.468, ,1.489,903.0255672854746,6.53,True
162,USGS:040854592,,,,basin1,d8_disagrees,"FISHER CREEK AT HOWARDS GROVE, WI",stream,auto,,27.87080770575101,27.87080770575101,13.49997778119387,0,,27.876,Fisher Creek,27.876, ,2.114,534.5347093882046,28.06,True
163,USGS:04086110,,,,basin1,d8_disagrees,"WEST BRANCH MILWAUKEE RIVER AT CTH F NEAR BYRON,WI",stream,auto,,10.101989221437488,10.101989221437488,6.5342002914776804,0,,10.104,West Branch Milwaukee River,10.104, ,2.985,2125.4190163224353,9.41,True
164,USGS:040869416,,,,basin1,d8_disagrees,"LINCOLN CREEK @ SHERMAN BOULEVARD AT MILWAUKEE, WI",stream,auto,,56.41206753105998,56.41206753105998,34.84887166280957,0,,56.399,Lincoln Creek,56.399,,,,0.01,True
165,USGS:04087048,,,,basin1,d8_disagrees,"LITTLE MENOMONEE CREEK @ GRANVILLE RD NR MEQUON,WI",stream,auto,,8.516186382039006,8.516186382039006,22.243952951512277,0,,8.518,Little Menomonee Creek,8.518, ,2.56,956.0373763146102,12.16,True
166,USGS:04087050,,,,basin1,d8_disagrees,"LITTLE MENOMONEE RIVER NEAR FREISTADT, WI",stream,auto,,21.27433476287934,21.27433476287934,37.91083708709238,0,,21.282, ,21.282, ,1.876,1393.6447071841735,5.77,True
167,USGS:0408708567,,,,basin1,d8_disagrees,"UNDERWOOD CREEK AT UNNAMED ROAD, ELM GROVE, WI",stream,auto,,26.4516803328701,26.4516803328701,63.19108275260412,0,,26.453,Underwood Creek,26.453, ,1.35,480.9987808133002,15.69,True
168,USGS:04087088,,,,basin1,d8_disagrees,"UNDERWOOD CREEK AT WAUWATOSA, WI",stream,auto,,50.73412610690948,50.73412610690948,70.26258019984043,0,,50.731,Underwood Creek,50.731,Menomonee River,231.905,1105.1478018781368,23.57,True
169,USGS:040871475,,,,basin1,d8_disagrees,"WILSON PARK CREEK @ GMIA OUTFALL 7 @ MILWAUKEE,WI",stream,auto,,10.58638072480961,10.911554395436154,4.72231745862422,1,basin2,10.58, ,10.58, ,2.038,1561.2095751591844,174.03,False
170,USGS:040871476,,,,basin1,not_contained,HOLMES AVE CRK TRIB @ GMIA OUTFALL 1 AT MILWAUKEE,stream,auto,,3.4883277298802384,10.58638072480961,2.9910699083459735,1,basin3,3.487, ,3.487, ,2.038,1442.923659038847,786.59,False
171,USGS:04087159,,,,basin1,d8_disagrees,"KINNICKINNIC RIVER @ S. 11TH STREET @ MILWAUKEE,WI",stream,auto,,61.13432003680092,61.13432003680092,28.47862763524398,0,,61.121,Kinnickinnic River,61.121, ,29.642,2294.833067723233,27.06,True
172,USGS:04087161,,,,basin1,d8_disagrees,"KINNICKINNIC RIVER AT S. 1ST ST AT MILWAUKEE, WI",stream,auto,,64.99092698656261,64.99092698656261,38.545058492589206,0,,64.974,Kinnickinnic River,64.974, ,0.079,1263.9437683802043,22.78,True
173,USGS:04087204,,,,basin1,d8_disagrees,"OAK CREEK AT SOUTH MILWAUKEE, WI",stream,auto,,67.5384630716836,67.5384630716836,22.98423490218656,0,,67.536,Oak Creek,67.536,Oak Creek,68.535,1747.6974395045459,36.58,True
174,USGS:04092485,,,,basin1,d8_disagrees,"PULLMAN CREEK AT PULLMAN, IL",stream,auto,,1.4476792232254352,1.4476792232254352,3.5317696774858547,0,,1.452, ,1.452, ,12.71,516.5009719272226,31.95,True
175,USGS:04092750,,,,basin1,d8_disagrees,"INDIANA HARBOR CANAL AT EAST CHICAGO, IN",stream,auto,,28.488690615829274,28.488690615829274,10.280635985112067,0,,28.48, ,28.48, ,7.487,409.40077168447027,55.22,True
176,USGS:04093176,,,,basin1,d8_disagrees,"LITTLE CALUMET RIVER AT GRANT ST AT GARY, IN",stream,auto,,4.898172607602854,418.05103543067577,1.930587510479649,0,,4.8942,East Arm Little Calumet River,4.8942, ,2.3985,1330.0526577105034,3.15,False
177,USGS:04095380,,,,basin1,not_contained,"TRAIL CREEK AT MICHIGAN CITY HARBOR, IN",stream,auto,,152.7174804915616,,,0,,152.726,Trail Creek,152.726, ,0.0333,115.18774813247191,298.13,False
178,USGS:04106320,,,,basin1,not_contained,"WEST FORK PORTAGE CREEK NEAR OSHTEMO, MI",stream,auto,,36.325317340914296,45.44188005654561,,0,,36.328,West Fork Portage Creek,36.328,West Fork Portage Creek,35.595,1095.3601864127545,408.89,False
179,USGS:04127885,,,,basin1,area_vs_vaa,"ST. MARYS RIVER AT SAULT STE. MARIE, ONTARIO",stream,auto,,834.2279019629949,994.731578788212,,0,,209786.027, ,209786.027, ,0.571,1207.2919192174938,606.58,False
180,USGS:04159130,,,,basin1,area_vs_vaa,"ST. CLAIR RIVER AT PORT HURON, MI",stream,auto,,8.451848944765777,8.451848944765777,,0,,576951.126,Saint Clair River,576951.126, ,0.0036,1463.875521486809,30.79,True
181,USGS:04165710,,,,basin1,area_vs_vaa,"DETROIT RIVER AT FORT WAYNE AT DETROIT, MI",stream,auto,,17086.84213362169,17086.84213362169,,0,,594029.521,Detroit River,594029.521, ,594029.564,1342.9630308160818,138.23,True
182,USGS:04168580,,,,basin1,not_contained,"ECORSE RIVER AT DEARBORN HEIGHTS, MI",stream,auto,,24.140761928777884,73.10693840855505,,0,,24.141,Ecorse River,24.141,Douglas and Kelly Drain,1.89,468.0425110426801,468.04,False
183,USGS:04194082,,,,basin1,not_contained,Wolf Ditch at Oregon OH,ditch,auto,,127.81800643972113,,,0,,127.824, ,127.824,,,,3968.45,False
184,USGS:04203900,,,,basin1,area_vs_vaa,Cuyahoga River at Cuyahoga Falls OH,stream,auto,,509.2297559896404,509.2297559896404,,0,,863.37,Cuyahoga River,863.37,Cuyahoga River,858.002,1022.5458024534681,10.28,True
185,USGS:04206000,,,,basin1,area_vs_vaa,Cuyahoga River at Old Portage OH,stream,auto,,693.1747483982925,693.1747483982925,,0,,1047.311,Cuyahoga River,1047.311, ,1.92,245.8014069184346,12.22,True
186,USGS:04206425,,,,basin1,area_vs_vaa,Cuyahoga River at Jaite OH,stream,auto,,1088.6762755889658,1088.6762755889658,,0,,1442.804,Cuyahoga River,1442.804, ,0.399,1423.9036969383137,17.65,True
187,USGS:04208000,,,,basin1,area_vs_vaa,Cuyahoga River at Independence OH,stream,auto,,1475.0799487114505,1475.0799487114505,,0,,1829.21,Cuyahoga River,1829.21, ,2.396,1028.9840431082403,40.68,True
188,USGS:04208347,,,,basin1,not_contained,Mill Creek at Garfield Pkwy at Garfield Heights OH,stream,auto,,24.466733457777277,48.727887795234096,,0,,24.471,Mill Creek,24.471, ,5.599,259.7660614108721,259.77,False
189,USGS:04208504,,,,basin1,area_vs_vaa,Cuyahoga River near Newburgh Heights OH,stream,auto,,1731.2125479099188,1731.2125479099188,,0,,2085.348,Cuyahoga River,2085.348,,,,2.16,True
190,USGS:04208509,,,,basin1,area_vs_vaa,Cuyahoga River at Rivergate Park at Cleveland OH,stream,auto,,1747.4078124199748,1747.4078124199748,,0,,2101.548,Cuyahoga River,2101.548, ,0.0756,1256.20044018125,28.68,True
191,USGS:04212100,,,,basin1,area_vs_vaa,Grand River near Painesville OH,stream,auto,,83.05033472874572,83.05033472874572,,0,,1783.277,Grand River,1783.277, ,5.016,2110.535377782413,18.74,True
192,USGS:04216070,,,,basin1,area_vs_vaa,NIAGARA RIVER AT FORT ERIE ONTARIO CANADA,stream,auto,,82.28956470614631,82.28956470614631,,0,,680676.06,Niagara River,680676.06,Scajaquada Creek,71.214,1156.6994996938574,740.39,True
193,USGS:04218700,,,,basin1,not_contained,ERIE(BARGE)CANAL(W OF GENESEE R)AT ROCHESTER NY,stream,auto,,1072.293312555816,1089.9407852176396,,1,basin2,1072.322,Erie Canal,1072.322,Red Creek,57.919,1075.395953996692,17.6,False
194,USGS:04219501,,,,basin1,area_vs_vaa,NIAGARA RIVER AT LEWISTON NY,stream,auto,,3372.7797979877396,3372.7797979877396,,0,,683966.552,Niagara River,683966.552,Fish Creek,19.811,1785.4035702734157,270.96,True
195,USGS:04219580,,,,basin1,area_vs_vaa,NIAGARA RIVER AT JOSEPH DAVIS STATE PARK NY,stream,auto,,3390.1144042682067,3390.1144042682067,,0,,683983.888,Niagara River,683983.888,Niagara River,683971.514,1057.0631915711754,227.07,True
196,USGS:04219630,,,,basin1,area_vs_vaa,NIAGARA RIVER AT YOUNGSTOWN NY,stream,auto,,3399.4206398873384,3399.4206398873384,,0,,683993.192,Niagara River,683993.192, ,0.0117,1621.1120231133068,355.4,True
197,USGS:04237411,,,,basin1,not_contained,"SENECA RIVER, MOUTH OF STATE DITCH, NR JORDAN NY",stream,auto,,15420.75154007908,15420.88044056766,,1,basin2,15420.86, ,15420.86, ,1.411,1245.0859920760086,371.64,False
198,USGS:04242500,,,,basin1,area_vs_vaa,EAST BRANCH FISH CREEK AT TABERG NY,stream,auto,,337.31405335606513,337.31405335606513,,0,,486.428,East Branch Fish Creek,486.428, ,1.218,585.1034828132447,34.24,True
199,USGS:04242640,,,,basin1,area_vs_vaa,FISH CREEK AT BECKS GROVE NY,stream,auto,,913.7582442430655,913.7582442430655,,0,,1062.88,Fish Creek,1062.88, ,1.936,1182.3832132325333,42.5,True
200,USGS:04249000,,,,basin1,not_contained,"OSWEGO RIVER AT LOCK 7, OSWEGO NY",stream,auto,,20547.235085559212,20549.81163525441,,1,basin2,20696.483,Oswego River,20696.483, ,0.0045,1507.533450198045,600.0,False
201,USGS:04249200,,,,basin1,area_vs_vaa,NORTH BRANCH SALMON RIVER AT REDFIELD NY,stream,auto,,5.377744782674837,5.377744782674837,,0,,211.359,North Branch Salmon River,211.359, ,1.567,634.8782846928204,34.76,True
202,USGS:04250200,,,,basin1,area_vs_vaa,SALMON RIVER AT PINEVILLE NY,stream,auto,,333.9353776610881,333.9353776610881,,0,,618.677,Salmon River,618.677, ,1.983,1538.679605221313,19.42,True
